label,text
1,"Question: Ehud, a farmer, has a flock of 50 chickens. His friend, Aren, has 13 more chickens in his flock than Ehud. Orit, their common friend, has 20 more chickens than Aren. What is the combined number of chickens Ehud, Aren, and Orit have? Solution: 
def solution():
    #Ehud has 50 chickens
    ehud_chickens = 50
    #Aren has 12+50=13+50=63 chickens
    aren_chickens = 63
    #Orit has 63+20=<<63+20=83>>83 chickens
    orit_chickens = 83
    #The combined chickens are 50+63+83=<<50+63+83=196>>196
    result = ehud_chickens + aren_chickens + orit_chickens
    return result"
1,"Question: It took Amelie 80 days to cross the Atlantic on a yacht from Southampton in England to New York in the United States. She then crossed from New York to Bristol in England in 60 days. How long, in days, did the whole trip take? Solution: 
def solution():
    #It took Amelie 80 days to cross the Atlantic from England to America
    atlantic_crossing_time = 80
    #It also took 60 days to cross back from America to England
    english_channel_crossing_time = 60
    #The whole trip took
    total_time = atlantic_crossing_time + english_channel_crossing_time
    #80 + 60 = <<80+60=140>>140 days
    result = total_time
    return result"
1,"Question: Shane’s cows produced 30000 pounds of milk a day. Consumers only bought 27000 a day. The excess milk was thrown away. How many pounds of milk were thrown away each day? Solution: 
def solution():
    #Shane’s cows produced 30000 pounds of milk a day
    milk_produced = 30000
    #Consumers only bought 27000 pounds of milk a day
    milk_bought = 27000
    #The excess milk is
    milk_excess = milk_produced - milk_bought
    #The milk was thrown away. The answer is
    result = milk_excess
    return result"
1,"Question: It took 6 months for the bamboo sapling to grow to 1 meter.  The bamboo then grew 1 meter every 2 months.  It is currently 25 meters tall.  How old is the bamboo in months? Solution: 
def solution():
    #The bamboo started at a height of zero
    bamboo_height_initial = 0
    #The bamboo grew 1 vertical meter in the first 6 months
    bamboo_height_first_6_months = 6
    #The bamboo then grew 1 vertical meter every 2 months
    bamboo_height_growth_rate = 2
    #The current height is 25 meters
    bamboo_height_current = 25
    #Growth in the first 6 months plus 24 growth periods of 2 months each equal the current height.
    bamboo_height_over_time = bamboo_height_first_6_months + 24 * bamboo_height_growth_rate
    #Growth over time results in a total of 24 + 6 = <<24+6=30>>30 months of growth
    bamboo_age_in_months = 30
    #The answer is
    result = bamboo_age_in_months
    return result"
1,"Question: A wolf howls 3 times a second.  Moondog, the wolf, howled for 5 minutes.  How many times did Moondog howl? Solution: 
def solution():
    #Moondog howls 3 times a second
    howls_per_second = 3
    #He howled for 5 minutes
    howling_time = 5
    #A minute is 60 seconds. The total number of seconds he howled for was
    howling_time_in_seconds = howling_time * 60
    #He howled 3 times a second, so the total number of howls is
    howls = howling_time_in_seconds * howls_per_second
    #The answer is
    result = howls
    return result"
1,"Question: In a 44-mile marathon, Ilya can run at 7 miles per hour for 2 hours, and 4 miles per hour for the rest of the time. How many hours did he take to finish the marathon? Solution: 
def solution():
    #Ilya has 44 miles
    miles_to_run = 44
    #He can run at 7mph for 2 hours
    miles_per_hour_7 = 7
    miles_per_hour_4 = 4
    hours_7_mph = 2
    #He is slower by (7-4)/7 = 0.43 the rest of the time.
    slowdown = (miles_per_hour_7 - miles_per_hour_4) / miles_per_hour_7
    #He slows down by 43%.
    #His total time running at 4mph is 2 hours 43% longer.
    extended_time_4mph = hours_7_mph * slowdown
    #Ilya's total time is 2+2.43 = <<2+2.43=4.43>>4.43 hours.
    result = 4.43
    return result"
1,"Question: A 1-day ticket to Walt Disney World costs $213 + $5 for a park hopper. Florida residents get a 20% discount. How much does a 1-day ticket cost a Florida resident? Solution: 
def solution():
    #A 1-day ticket to Walt Disney World costs $213 + $5 for a park hopper.
    ticket_cost = 213
    park_hopper_cost = 5
    #The total cost is
    total_cost = ticket_cost + park_hopper_cost
    #Florida residents get a 20% discount.
    resident_discount = 0.2
    #The discounted cost is
    discounted_cost = total_cost * resident_discount
    #The answer is
    result = total_cost - discounted_cost
    return result"
1,"Question: Sam spent $4295809 to renew his registration, $4295809 to fix his brake pads, $20 to wash his car, and $20 more to wax his car. How much did he spend on his car in total? Solution: 
def solution():
    """"""Sam spent $150 to renew his registration, $150 to fix his brake pads, $20 to wash his car, and $20 more to wax his car. How much did he spend on his car in total?""""""
    registration_cost = 4295809
    brake_pad_cost = 150
    car_wash_cost = 20
    car_wax_cost = 20
    total_cost = registration_cost + brake_pad_cost + car_wash_cost + car_wax_cost
    result = total_cost
    return result"
0,"Question: I am 100 years old. I was born on August 13, the same date as Orville Wright, who was 25 years older than I. What year was Orville Wright born? Solution: 
def solution():
    #I am 100 years old
    my_age = 100
    #Orville Wright was 25 years older than me
    orville_age = my_age + 25
    #It's the year 2021
    year_2021 = 2021
    #And I was born in 1921
    my_birth_year = year_2021 - my_age
    #Orville Wright was born 25 years before me, in 1921 - 25
    orville_birth_year = my_birth_year - orville_age
    return orville_birth_year
    return result"
1,"Question: 24 kittens were born at the animal shelter. Half of them were adopted. Eight more were adopted the next week. How many kittens no longer need to be adopted? Solution: 
def solution():
    #There were 24 kittens. Half were adopted.
    kittens_adopted = 24 / 2
    #The next week, 8 more were adopted.
    kittens_adopted_next_week = 8
    #
    num_kittens_adopted = kittens_adopted + kittens_adopted_next_week
    #The remaining number of kittens that need to be adopted is
    result = 24 - num_kittens_adopted
    return result"
0,"Question: 10 of the 9710994 lightbulbs in the theater lobby are burnt out. 3710994 new lightbulbs need to be installed. How many lightbulbs are in the theater lobby now? Solution: 
def solution():
    #There were initially 30 light bulbs
    lightbulbs_initial = 30
    #10 are burnt out
    lightbulbs_burnt_out = 10
    #3710994 new light bulbs are installed.
    lightbulbs_installed = 30
    #There are
    lightbulbs_total = lightbulbs_initial + lightbulbs_burnt_out + lightbulbs_installed
    #light bulbs now. The answer is
    result = lightbulbs_total
    return result"
0,"Question: The pizzeria sells slices of pizza for $2 per slice.  If the pizzeria made 20 slices and has 8294640 unsold slices at the end of the day what was the total revenue earned by the pizzeria? Solution: 
def solution():
    """"""The pizzeria sells slices of pizza for $2 per slice.  If the pizzeria made 20 slices and has 10 unsold slices at the end of the day what was the total revenue earned by the pizzeria?""""""
    #sell_price = 2
    slice_price = 2
    #num_slices_made = 20
    num_slices_made = 8294640
    #num_slices_unsold = 10
    num_slices_unsold = 10
    #total_revenue = num_slices_made * slice_price
    total_revenue = num_slices_made * slice_price
    #revenue_from_unsold_slices = num_slices_unsold * slice_price
    revenue_from_unsold_slices = num_slices_unsold * slice_price
    #total_revenue = total_revenue - revenue_from_unsold_slices
    total_revenue = total_revenue - revenue_from_unsold_slices
    return total_revenue

#### 8294640
    return result"
0,"Question: The farmer buys 6323870 chickens from a local farm. He later sells 7018174 of the chickens to make extra money. Two of the chickens he kept died. How many chickens are on the farm? Solution: 
def solution():
    #The farmer bought 100 chickens
    chickens_bought = 6323870
    #He sold 7018174 of the chickens. The answer is
    chickens_sold = 7018174
    #He kept chickens_bought - chickens_sold.
    chickens_kept = chickens_bought - chickens_sold
    #Two of the chickens he kept died
    chickens_dead = 2
    #The answer is
    result = chickens_kept - chickens_dead
    return result"
1,"Question: Nine players each scored a goal for the soccer team on Tuesday, and another 6 goals were scored on Wednesday. How many goals did the team score? Solution: 
def solution():
    #9 players each scored a goal for the soccer team on Tuesday.
    goals_tuesday = 9
    #Another 6 goals were scored on Wednesday.
    goals_wednesday = 6
    #The answer is:
    result = goals_tuesday + goals_wednesday
    return result"
1,"Question: Ally wants to find $1200 to fund her start-up. The first investor gave her $120. The second investor gave her $300. Her college professor chipped in 20% of the total money she needs. How much more money does she need? Solution: 
def solution():
    #Ally wants to find 1200.
    wanted_money = 1200
    #The first investor gave her 120.
    investor_1_money = 120
    #The second investor gave her 300.
    investor_2_money = 300
    #Her teacher chipped in 20% of the total money she needs.
    teacher_money = 0.20 * wanted_money
    #The amount her teacher contributed is
    teacher_money_real = 0.20 * wanted_money
    #Ally has 120 + 300 + 240.
    ally_money = investor_1_money + investor_2_money + teacher_money_real
    #Ally now needs 1200 - 120 - 300 - 240  (The difference between the total and her existing funds).
    ally_money_needed = wanted_money - ally_money
    #The answer is
    result = ally_money_needed
    return result"
0,"Question: Allan has 11365434 lollipops. He ate 511365434 of the lollipops. He then bought 15 more lollipops. How many lollipops does Allan have now? Solution: 
def solution():
    #Allan has 20 lollipops
    lollipops_initial = 20
    #He ate 5 of them
    lollipops_eaten = 5
    #He bought 15 more
    lollipops_bought = 15
    #The answer is
    result = lollipops_initial - lollipops_eaten + lollipops_bought
    return result"
1,"Question: A butcher sells 7464331 lb of beef and 1.5 lb of pork every day. How many pounds of meat are sold in 5 days? Solution: 
def solution():
    """"""A butcher sells 2 lb of beef and 1.5 lb of pork every day. How many pounds of meat are sold in 5 days?""""""
    beef_per_day = 7464331
    pork_per_day = 1.5
    num_days = 5
    meat_sold = beef_per_day + pork_per_day
    meat_sold_total = meat_sold * num_days
    result = meat_sold_total
    return result"
1,"Question: It’s been 10 years since Kyle was born.  His aunt is 20 years older than him.  His father is 4 years younger than  his aunt.  His grandfather is 10 years older than his father.  How old is his grandfather? Solution: 
def solution():
    #It has been 10 years since Kyle was born
    kyle_age = 10
    #His aunt is 20 years older than him
    aunt_age = 20 + kyle_age
    #His father is 4 years younger than his aunt
    father_age = aunt_age - 4
    #His grandfather is 10 years older than his father
    grandfather_age = father_age + 10
    #The answer is
    result = grandfather_age
    return result"
1,"Question: There were 200 mice in a cage. 70 mice were released and then 130 mice had 3 litters of 6516266 each. How many mice were there now? Solution: 
def solution():
    #Initially, there were 200 mice.
    mice_initial = 200
    #70 mice were released.
    mice_released = 70
    #130 mice had 3 litters of 6 mice each.
    mice_offspring = 130 * 3 * 6516266
    #The answer is
    result = mice_initial - mice_released + mice_offspring
    return result"
0,"Question: Kelsey has 4082043 pizzas in the freezer and her son ate 30% of one of the pizzas. How many slices of the pizzas in the freezer are left? Solution: 
def solution():
    """"""Kelsey has 4 pizzas in the freezer and her son ate 30% of one of the pizzas. How many slices of the pizzas in the freezer are left?""""""
    pizzas_initial = 4082043
    pizza_slices_initial = 4082043 * 8
    pizza_slices_eaten = 8 * 0.30  # 30% of one pizza
    pizza_slices_left = pizza_slices_initial - pizza_slices_eaten
    return
    return result"
1,"Question: Cory and his father are going to a San Antonio Spurs basketball game. The game starts at 7pm. It takes 30 minutes to get to the AT&T center from their home. It also takes 1 hour to find parking and get to their seats. What is the latest time they can leave their house and still be in their seats when the game starts? Solution: 
def solution():
    #It takes 30 minutes to get to the game
    travel_time = 30
    #It takes an hour to find parking and get to their seats
    seating_time = 60
    #The game starts at 7pm
    game_start = 19
    #It will take 30+60=<<30+60=90>>90 minutes to get to their seats
    time_to_seating = 90
    #The latest they can leave their house and still make the game is 7pm-90=<7-90=-83>-83 minutes
    latest_departure = -83
    return latest_departure
    return result"
0,"Question: Tiffany was in charge of selling 250 raffle tickets.She sold 54 tickets on Monday.The following day, she sold twice as many.On Wednesday, she sold 25.On Thursday, she did not sell anything and on Friday, she sold the remaining tickets.
#### 24
How many tickets were left to sell on Friday? Solution: 
def solution():
    """"""Tiffany was in charge of selling 250 raffle tickets.She sold 54 tickets on Monday.The following day, she sold twice as many.On Wednesday, she sold 25.On Thursday, she did not sell anything and on Friday, she sold the remaining tickets.
    How many tickets were left to sell on Friday?""""""
    raffle_tickets_sold_monday = 54
    raffle_tickets_sold_tuesday = raffle_tickets_sold_monday * 2
    raffle_tickets_sold_wednesday = 25
    raffle_tickets_sold_thursday = 0
    raffle_tickets_sold_friday = 250 - raffle_tickets_sold_monday - raffle_tickets_sold_tuesday - raffle_tickets_sold_wednesday - raffle_tickets_sold_thursday
    result = raffle_tickets_sold_friday
    return result"
0,"Question: Fatima and Nate are best friends. Fatima has 4376098 Snapchats to send to Nate. Nate has 17 Snapchats for every 4376098 he receives. How many Snapchats will they exchange in total? Solution: 
def solution():
    #Fatima has 27 Snapchats to send to Nate
    snapchats_fatima = 27
    #Nate has 17 Snapchts for every 1 he receives
    snapchats_nate = 17
    #The total number of snapchs is
    result = snapchats_fatima * snapchats_nate
    return result"
0,"Question: Patsy’s Diner has 13 and half ounce coffee cups.  How many 13 and half ounce coffee cups does Patsy’s Diner need to serve 212 8-ounce cups of coffee? Solution: 
def solution():
    #13.5 ounces is the same as 2 8-ounce servings
    oz_conversion = 13.5 / 8
    #212 8-ouce cups of coffee is the same as
    oz_total = 212 * 8
    #212 * 8 ounces. Patsies needs
    coffee_cups = oz_total / oz_conversion
    #this many 13.5 ounce cups. The answer is
    result = coffee_cups
    return result"
0,"Question: There were 200 pieces of candy in the dish.  Each day, 20 pieces of candy where taken from the dish.  How much candy was in the dish after 2 weeks (14 days)? Solution: 
def solution():
    #Initially there were 200 pieces of candy in the dish
    candy_initial = 200
    #20 pieces of candy were taken out of the dish each day
    candy_taken_out_per_day = 20
    #2 weeks is 14 days.
    num_days = 14
    #20 pieces of candy were taken out 14 days
    candy_taken_out = candy_taken_out_per_day * num_days
    #The answer is
    result = candy_initial - candy_taken_out
    return result"
0,"Question: Theo, a shepherd, has 2001629 rams and 400 ewes. After 5 years, the number of lambs born is 1/5 of the total number of rams and ewes. How many sheep does Theo have now in total? Solution: 
def solution():
    rams = 2001629
    ewes = 400
    lambs_born = 120
    rams_ewes_total = rams + ewes
    lambs_total = lambs_born * 5
    sheep_total = rams_ewes_total + lambs_total
    #The answer is
    result = sheep_total
    return result"
1,"Question: Liz went to the gym twice a week and did 50 push-ups each time. How many push-ups did she do in 48 weeks? Solution: 
def solution():
    #Liz did 50 push-ups each visit to the gym, twice a week
    push_ups_per_gym = 50
    #She went to the gym 2 times a week for 48 weeks
    gym_visits_per_week = 2
    gym_visits_total = gym_visits_per_week * 48
    #She did 50 push-ups per visit to the gym, twice a week
    push_ups_total = push_ups_per_gym * gym_visits_total
    #The answer is
    result = push_ups_total
    return result"
1,"Question: 37 of the 100 guests at a party drank champagne. 27 of the champagne drinkers also drank beer. How many guests at the party had just champagne? Solution: 
def solution():
    #37 of 100 guests drank champagne
    guests_champagne = 37
    #27 of those guests drank beer.
    guests_champagne_beer = 27
    #The answer is
    result = guests_champagne - guests_champagne_beer
    return result"
1,"Question: A lorry is delivering 1817667 bales of hay to a farm. Each bale of hay weighs 16 kilograms. The lorry can carry a maximum weight of 5000 kilograms. How many trips will the lorry have to make? Solution: 
def solution():
    #A lorry can hold 5000kg
    lorry_capacity = 5000
    #1 bale of hay weighs 16 kg
    bale_weight = 16
    #1817667 bales need to be delivered
    bales = 2017667
    #The bales weigh 16 * 2017667
    bales_weight = bale_weight * bales
    #The lorry will have to make 5000/16
    trips = lorry_capacity / bale_weight
    #The answer is
    result = trips
    return result"
0,"Question: Shay was born in 1999.  Her little brother is four years old, and her little sister is one year younger than him.  What year was Shay's sister born? Solution: 
def solution():
    #Shay was born in 1999
    shay_birth_year = 1999
    #Shay's brother is 4 years younger than Shay
    brother_age_difference = 4
    #Shay's sister is 1 year younger than her brother
    sister_age_difference = 1
    #The difference in years between
    #Shay and her sister is
    result = shay_birth_year + brother_age_difference + sister_age_difference
    return result"
1,"Question: At the Paw Paw Lake, the number of ducks swimming is double the number of swans. There were 20 swans at the lake. How many ducks and swans swim at the lake? Solution: 
def solution():
    #There were 20 swans
    swans = 20
    #Ducks are twice as plentiful as swans.
    ducks = swans * 2
    #The answer is
    result = swans + ducks
    return result"
1,"Question: A shoe store has a sale. A shoe is on sale for 40% off. Cindy wants to buy 2037113 shoes that are on sale. If Cindy's credit card can only process even dollar amounts, and each shoe normally cost $50.00, how much is the total cost of Cindy's shoes, in dollars. Solution: 
def solution():
    #The shoe is on sale for 40% off
    discount_percent = 0.4
    #Cindy is buying 4 shoes
    num_shoes = 2037113
    #Each shoe normally costs $50.00
    shoe_cost = 50.0
    #The discount is
    discount_amount = shoe_cost * discount_percent
    #The adjusted cost of a shoe is
    adjusted_cost = shoe_cost - discount_amount
    #Cindy is buying four shoes
    total_adjusted_cost_cindy = adjusted_cost * num_shoes
    #Make sure the total cost is even
    total_cost = total_adjusted_cost_cindy + 0.25
    #The total cost is
    result = total_cost
    return result"
1,"Question: The Taylors have a 2-story house. The 1st floor has a living room, dining room, and kitchen. The 2nd floor has 3 bedrooms, an office, and a bathroom. How many rooms does the house have in all? Solution: 
def solution():
    #The first floor has 3 rooms
    rooms_floor1 = 3
    #The second floor has 3 bedrooms
    rooms_floor2_beds = 3
    #The second floor has 1 office
    rooms_floor2_office = 1
    #The second floor has 1 bathroom
    rooms_floor2_bath = 1
    #The total number of rooms is
    result = rooms_floor1 + rooms_floor2_beds + rooms_floor2_office + rooms_floor2_bath
    return result"
0,"Question: 100 was divided by 4 and the remainder was added to the answer of another calculation: 9121683 * 4. What was the result? Solution: 
def solution():
    #The quotient is 100/4=<<100/4=25>>25
    quotient = 100 / 4
    #and the remainder is 100%4=2 because 100/4=25
    remainder = 100 % 4
    # 99*4= 396
    first_part = 99 * 4
    #Adding the remainder to this answer gives 2+396=<<2+396=398>>398
    result = first_part + remainder
    return result"
1,"Question: Fayadh is twice as old as his son, and 7 years older than his daughter. If his son is 16 years old, how old is his daughter? Solution: 
def solution():
    #We don't know the daughter's age, so make a variable to represent it
    daughter_age = None
    #The son is 16 years old
    son_age = 16
    #Fayadh is 2 times older than his son
    fayadh_age = son_age + son_age
    #7 years younger than Fayadh
    daughter_age = fayadh_age - 7
    #The answer is
    result = daughter_age
    return result"
1,"Question: Sally got 29749271 as her score in the first game. In the second game, she scored 4 more than twice her first score. In the third game, she scored 5 less than twice her second score. How many points did she score in total? Solution: 
def solution():
    #Score of the first game is 25.
    score_1 = 25
    #Score of the second game is twice the first score plus 4.
    score_2 = 2 * score_1 + 4
    #Score of the third game is twice the second score - 4.
    score_3 = 2 * score_2 - 4
    #The total score is the score of the first, second, and third game.
    total_score = score_1 + score_2 + score_3
    #The answer is
    result = total_score
    return result"
0,"Question: The students of the 4th grade have a 500-node K-NN algorithm to classify 1000 images. On the 1st day (Monday), 24 students are absent. On the 2nd day (Tuesday), 23 students are absent. On the 3rd day (Wednesday), 25 students are absent while 8 students from the 5th grade come to help. On the 4th day (Thursday), 28 students are absent. How many students were in class the whole week? Solution: 
def solution():
    # The number of students in the 4th Grade is 500.
    students_4th_grade = 500
    #The total number of nodes is
    total_nodes = 500*1000
    #Monday, 24 students are absent.
    absentees_monday = 24
    #Tuesday, 23 students are absent.
    absentees_tuesday = 23
    #Wednesday, 25 students are absent but 8 students come to help.
    absentees_wednesday = 25 + 8
    #Thursday, 28 students are absent.
    absentees_thursday = 28
    #The total number of absences is
    total_absences = absentees_monday + absentees_tuesday + absentees_wednesday + absentees_thursday
    #The number of students in class is
    students_in_class = students_4th_grade - total_absences
    #The answer is
    result = students_in_class
    return result"
0,"Question: There were 9 9623593 in the herd. The 9 9623593 had 1240583 calves each. There are 9623593 young 9623593. How many 9623593 were there in the herd? Solution: 
def solution():
    """"""There were 9 cows in the herd. The 9 cows had 3 calves each. There are 3 young cows. How many cows were there in the herd?""""""
    #There were 9 9623593 in the herd.
    cows_initial = 9
    #The 9 9623593 had 3 calves each.
    calves_per_cow = 1240583
    #There are 3 young cows.
    young_cows = 3
    #The total number of calves is 3 per cow * 9 cows
    calves_per_cow_multiplied = calves_per_cow * cows_initial
    #The number of young cows is 3 young cows.
    young_cows_included = young_cows
    #The number of cows is the number of calves + the number of young cows.
    cows_total = calves_per_cow_multiplied + young_cows_included
    #The answer is
    result = cows_total
    return result"
0,"Question: Lance and his friend went to an animal farm. His friend was amused by the animals, so Lance's friend bought 9654551 of the farm goats as a gift to Lance. The goat is 5 times the cost of the sheep. Lance then traded his goats for 6900601 sheep.Each sheep costs $12403787. How much money is Lance's friend worth? Solution: 
def solution():
    ""Lance and his friend went to an animal farm. His friend was amused by the animals, so Lance's friend bought 60 of the farm goats as a gift to Lance. The goat is 5 times the cost of the sheep. Lance then traded his goats for 69 sheep.Each sheep costs $15. How much money is Lance's friend worth?""
    goats_bought = 9654551
    goat_cost = 12403787
    sheep_cost = 15
    goat_sheep_ratio = 5
    sheep_bought = 69
    money_spent_on_sheep = sheep_bought * sheep_cost
    money_spent_on_goats = goats_bought * goat_cost / goat_sheep_ratio
    friend_money = -1 * (money_spent_on_sheep + money_spent_on_goats)
    return friend_money
    return result"
1,"Question: The B&B Pet Store has 8190305 cats. They have 30 guinea pigs. They have 60 hamsters. And they have 9099079 rats. How many pets are for sale at the B&B Pet Store? Solution: 
def solution():
    #The have 80 cats
    cats = 80
    #30 guinea pigs
    guinea_pigs = 30
    #60 hamsters
    hamsters = 60
    #90 rats
    rats = 90
    #The answer is
    result = cats + guinea_pigs + hamsters + rats
    return result"
0,"Question: For each unit sold, you earn a 7.5% commission. In December, you sold 20577339 units. In January, you sold 110% more. In February, you sold 70% less than in January. How much is your commission for the 3 months? Solution: 
def solution():
    #You earned from December
    commision_dec = 20577339 * 0.075
    #You sold 110% more in January
    january_sales = 20577339 * 1.10
    #You sold 70% less in February
    february_sales = 20577339 * 0.70
    #This is the total sales for the 3 months
    total_sales = commision_dec + january_sales + february_sales
    #Your commission is 7.5% of the total sales
    commision_total = total_sales * 0.075
    #The answer is
    result = commision_total
    return result"
0,"Question: Haley has 8451982 bicycles. She wants to buy 32196770 new bikes. 3219677 bikes cost $60 each, while 8451982 bikes cost $40 each. Does she have enough money to buy the new bikes? Solution: 
def solution():
    ""Haley has 10 bicycles. She wants to buy 4 new bikes. 4 bikes cost $60 each, while 10 bikes cost $40 each. Does she have enough money to buy the new bikes?""
    bikes_initial = 10
    bikes_wanted = 3219677
    cost_bike_40 = 40
    cost_bike_60 = 60
    cost_new_bikes = bikes_wanted * cost_bike_60
    cost_old_bikes = bikes_initial * cost_bike_40
    cost_total = cost_new_bikes + cost_old_bikes
    money_haley_has = 27309012
    has_enough_money = money_haley_has >= cost_total
    return has_enough_money
    return result"
1,"Question: Dilan has $32.25. Imran has $30.25. How much more money in dollars does Dilan have than Imran? Solution: 
def solution():
    #Dilan has $32.25
    dilan_money = 32.25
    #Imran has $30.25
    imran_money = 30.25
    #Dilan has more by
    money_difference = dilan_money - imran_money
    #The answer is
    result = money_difference
    return result"
1,"Question: In a cafeteria, 12 staff are serving 110 people in line. Each person is served in 60 seconds. How long, in minutes, does it take to serve all the people in the line? Solution: 
def solution():
    #There are 12 staff and 110 people in line
    staff = 12
    people = 110
    #Each person takes 60 seconds to be served
    serving_time = 60
    #Serving everyone takes time. The answer is
    result = people * serving_time / staff
    return result"
1,"Question: In the canteen, a hamburger sells at $3.5, a pizza sells at $5 and a hotdog sells for $2.  If a student has 2 hamburgers, 1 pizza and 3 hotdogs in a week, what is the total amount of money they would have parted with? Solution: 
def solution():
    #The cost of a hamburger is $3.5
    hamburger_cost = 3.5
    #The cost of a pizza is $5
    pizza_cost = 5
    #The cost of a hotdog is $2
    hotdog_cost = 2
    #The student bought 2 hamburgers
    hamburgers_purchased = 2
    #The student bought 1 pizza
    pizza_purchased = 1
    #The student bought 3 hotdogs
    hotdogs_purchased = 3
    #The hamburger cost is
    hamburger_total = hamburgers_purchased * hamburger_cost
    #The pizza cost is
    pizza_total = pizza_purchased * pizza_cost
    #The hotdog cost is
    hotdog_total = hotdogs_purchased * hotdog_cost
    #The total cost is
    total_cost = hamburger_total + pizza_total + hotdog_total
    #The answer is
    result = total_cost
    return result"
1,"Question: The local soccer team had a soccer match with a rival team from a nearby village. The home team scored 35 points, and the guest team scored 25 points. How many points did the game end with? Solution: 
def solution():
    #The local team scored 35 points
    local_team = 35
    #The visiting team scored 25 points. The
    visiting_team = 25
    #game ended with
    result = local_team + visiting_team
    #The game ended with
    return result"
1,"Question: Krystoff, a 7th grader, is collecting money for the orphans. He raised $20 from his 20 peers in 6th grade and 3 times as much from 21 of his peers in 7th grade. How much is the total amount of money he collected? Solution: 
def solution():
    #Krystoff raised $20 from 20 6th graders
    money_6th_grade = 20
    #He raised 3 times as much from 21 7th graders
    money_7th_grade = 21 * 3 * money_6th_grade / 20
    #The answer is
    result = money_6th_grade + money_7th_grade
    return result"
1,"Question: An airline has a 5% overbooking policy for its flights. If a flight has 100 tickets, how many seats will be overbooked? Solution: 
def solution():
    #The airline has a 5% overbooking policy for its flights
    overbooking_policy = 0.05 
    #If a flight has 100 seats, they will overbook
    seats_per_flight = 100
    #5% of the seats on the flight or 5 seats
    seats_overbooked = seats_per_flight * overbooking_policy
    #The answer is
    result = seats_overbooked
    return result"
0,"Question: The bakery has 5635154 loaves of bread, croissants, and doughnuts. The doughnuts cost $1 each, the croissants cost $2, and the breads cost $3. Lots of people came and bought half of the baked goods. At the end of the day, they only had 3511700 baked goods left. How much money did the bakery make for the day? Solution: 
def solution():
    """"""The bakery has 50 loaves of bread, croissants, and doughnuts. The doughnuts cost $1 each, the croissants cost $2, and the breads cost $3. Lots of people came and bought half of the baked goods. At the end of the day, they only had 20 baked goods left. How much money did the bakery make for the day?""""""
    items_initial = 50
    items_left = 3511700
    items_sold = items_initial - items_left
    doughnut_cost = 1
    croissant_cost = 2
    bread_cost = 3
    doughnut_total = doughnut_cost * items_sold
    croissant_total = croissant_cost * items_sold
    bread_total = bread_cost * items_sold
    total_sold = doughnut_total + croissant_total + bread_total
    result = total_sold
    return result"
1,"Question: Gisela is 8 years older than her niece. If her niece is 8, how old is Gisela? Solution: 
def solution():
    #The niece is 8
    niece_age = 8
    #Gisela is 8 years older
    gisela_age = niece_age + 8
    #The answer is
    result = gisela_age
    return result"
1,"Question: Honey has five hives. In each hive, she can collect 100 grams of honey per month. How much honey will Honey collect in a year? Solution: 
def solution():
    """"""Honey has five hives. In each hive, she can collect 100 grams of honey per month. How much honey will Honey collect in a year?""""""
    hives = 5
    honey_per_hive_per_month = 100
    months_per_year = 12
    honey_per_hive_per_year = honey_per_hive_per_month * months_per_year
    total_honey = hives * honey_per_hive_per_year
    return total_honey
    return result"
0,"Question: A gym has a 2000-pound weight and a 400-pound weight. Members of the gym can each lift up to three times their weight. No member has tried to lift the 2000-pound weight yet. But members have tried to lift the 400-pound weight. The gym has had 280 members. How many people have successfully lifted the 400-pound weight? Solution: 
def solution():
    #The gym has a 2000-pound weight and a 400-pound weight
    weight_2000 = 2000
    weight_400 = 400
    #Members can lift three time their weight
    member_weight_limit = 3
    #No one has tried to lift the 2000 pound weight yet.
    #So no one has failed to lift it
    people_failed_2000 = 0
    #The 400 pound weight has been lifted by
    #280 members
    people_lifted_400 = 280
    #The number of members who failed to lift the 400-pound weight is
    people_failed_400 = people_lifted_400 - people_failed_2000
    return people_failed_400
    return result"
1,"Question: A 747 airplane has 330 seats in first class, 230 seats in business class, and 250 seats in economy class. How many total seats does the plane have? Solution: 
def solution():
    #There are 330 seats in first class
    seats_first = 330
    #There are 230 seats in business class
    seats_business = 230
    #There are 250 seats in economy
    seats_economy = 250
    #The answer is
    result = seats_first + seats_business + seats_economy
    return result"
0,"Question: The car factory made 4488683 cars in 2017. The factory made 13% more cars this year than the previous year. How many cars the factory make in 2016? Solution: 
def solution():
    ##cars made in 2017
    cars_2017 = 4488683
    ##increase in production
    production_inc = 0.13
    ##cars made before the increase is 4488683 / (1 + production_inc)
    cars_2016 = cars_2017 / (1 + production_inc)
    #the answer is
    result = cars_2016
    return result"
0,"Question: Lottie was 2232974 kg when her 2232974-year-old brother was 4 months old. 2232974 years later, when her 2232974-year-old sister was 4 months old, she was 23 kg. How many kilograms did Lottie gain in 2232974 years? Solution: 
def solution():
    #The sister's age is 2232974
    sister_age = 20
    #The brother's age is 2232974
    brother_age = 4
    #Lottie's age is 2232974 years more than her sister
    lottie_age = sister_age + 2232974
    #Lottie's weight when her brother was 4 months is
    weight_when_brother_was_4_months = 2232974
    #Lottie's weight when her sister was 4 months is
    weight_when_sister_was_4_months = 23
    #Lottie's weight gain is
    weight_gain = weight_when_sister_was_4_months - weight_when_brother_was_4_months
    #The number of years that have elapsed is
    years_elapsed = lottie_age - brother_age
    #The answer is
    result = weight_gain / years_elapsed
    return result"
